CMDLINE /usr/local/opt/python/bin/python3.7 acapella.py train
MEM 593.683594 1586437949.0106
MEM 593.683594 1586437949.1121
MEM 594.675781 1586437949.2123
MEM 619.808594 1586437949.3130
MEM 619.808594 1586437949.4182
MEM 619.808594 1586437949.5217
MEM 619.808594 1586437949.6268
MEM 619.808594 1586437949.7304
MEM 619.808594 1586437949.8331
MEM 619.808594 1586437949.9375
MEM 619.808594 1586437950.0379
MEM 619.808594 1586437950.1423
MEM 619.808594 1586437950.2440
MEM 619.808594 1586437950.3492
MEM 619.808594 1586437950.4528
MEM 619.808594 1586437950.5580
MEM 619.808594 1586437950.6618
MEM 619.808594 1586437950.7621
MEM 619.925781 1586437950.8635
MEM 661.976562 1586437950.9638
MEM 661.976562 1586437951.0680
MEM 661.976562 1586437951.1732
MEM 661.976562 1586437951.2771
MEM 661.976562 1586437951.3789
MEM 661.976562 1586437951.4820
MEM 661.976562 1586437951.5829
MEM 661.976562 1586437951.6875
MEM 661.976562 1586437951.7880
MEM 661.976562 1586437951.8891
MEM 661.976562 1586437951.9897
MEM 661.976562 1586437952.0949
MEM 661.976562 1586437952.1952
MEM 661.976562 1586437952.2995
MEM 661.976562 1586437952.4023
MEM 661.976562 1586437952.5064
MEM 661.976562 1586437952.6074
MEM 661.976562 1586437952.7126
MEM 661.976562 1586437952.8128
MEM 675.332031 1586437952.9171
MEM 710.042969 1586437953.0216
MEM 764.890625 1586437953.1266
MEM 764.890625 1586437953.2279
MEM 764.890625 1586437953.3320
MEM 764.890625 1586437953.4339
MEM 764.890625 1586437953.5374
MEM 764.890625 1586437953.6397
MEM 764.890625 1586437953.7414
MEM 764.890625 1586437953.8418
MEM 764.890625 1586437953.9427
MEM 764.890625 1586437954.0442
MEM 764.890625 1586437954.1461
MEM 764.890625 1586437954.2493
MEM 764.890625 1586437954.3510
MEM 764.890625 1586437954.4555
MEM 764.890625 1586437954.5594
MEM 764.890625 1586437954.6638
MEM 764.890625 1586437954.7643
MEM 764.890625 1586437954.8658
MEM 764.890625 1586437954.9661
MEM 765.300781 1586437955.0670
MEM 799.574219 1586437955.1715
MEM 849.828125 1586437955.2766
MEM 849.828125 1586437955.3780
MEM 849.828125 1586437955.4800
MEM 849.828125 1586437955.5814
MEM 849.828125 1586437955.6835
MEM 849.828125 1586437955.7876
MEM 849.828125 1586437955.8928
MEM 849.828125 1586437955.9946
MEM 849.828125 1586437956.0951
MEM 849.828125 1586437956.1969
MEM 849.828125 1586437956.2983
MEM 849.828125 1586437956.3999
MEM 849.828125 1586437956.5012
MEM 849.828125 1586437956.6027
MEM 849.828125 1586437956.7072
MEM 849.828125 1586437956.8091
MEM 849.828125 1586437956.9107
MEM 849.828125 1586437957.0152
MEM 849.828125 1586437957.1181
MEM 857.117188 1586437957.2228
MEM 863.585938 1586437957.3264
MEM 863.585938 1586437957.4316
MEM 863.585938 1586437957.5339
MEM 863.585938 1586437957.6372
MEM 863.585938 1586437957.7408
MEM 863.585938 1586437957.8423
MEM 863.585938 1586437957.9445
MEM 863.585938 1586437958.0452
MEM 863.585938 1586437958.1502
MEM 863.585938 1586437958.2518
MEM 863.585938 1586437958.3530
MEM 863.585938 1586437958.4558
MEM 863.585938 1586437958.5564
MEM 863.585938 1586437958.6567
MEM 863.585938 1586437958.7579
MEM 863.585938 1586437958.8587
MEM 863.585938 1586437958.9627
MEM 863.585938 1586437959.0671
MEM 863.585938 1586437959.1716
MEM 918.640625 1586437959.2764
MEM 895.527344 1586437959.3779
MEM 895.527344 1586437959.4822
MEM 895.527344 1586437959.5871
MEM 895.527344 1586437959.6913
MEM 895.527344 1586437959.7959
MEM 895.527344 1586437959.9004
MEM 895.527344 1586437960.0008
MEM 895.527344 1586437960.1033
MEM 895.527344 1586437960.2049
MEM 895.527344 1586437960.3088
MEM 895.527344 1586437960.4125
MEM 895.527344 1586437960.5156
MEM 895.527344 1586437960.6191
MEM 895.527344 1586437960.7214
MEM 895.527344 1586437960.8259
MEM 895.527344 1586437960.9263
MEM 895.527344 1586437961.0272
MEM 895.527344 1586437961.1310
MEM 895.546875 1586437961.2325
MEM 922.496094 1586437961.3371
MEM 924.902344 1586437961.4384
MEM 924.902344 1586437961.5391
